# q S(q)
4.312345047463043812e+00 4.175817517647993360e-01
4.362781831643897767e+00 4.040612641879579581e-01
4.413218615824751723e+00 3.943073220688557146e-01
4.463655400005606566e+00 4.280758929267526325e-01
4.514092184186460521e+00 3.754704914619919065e-01
4.564528968367314476e+00 3.505688347149294448e-01
4.614965752548169320e+00 3.840589087924131673e-01
4.665402536729024163e+00 4.121818997320647604e-01
4.715839320909877230e+00 4.425450463704571624e-01
4.766276105090732074e+00 4.443827163714286765e-01
4.816712889271586917e+00 4.773461242389486769e-01
4.867149673452440872e+00 5.070176270230818405e-01
4.917586457633294827e+00 5.528422643811816695e-01
4.968023241814149671e+00 6.195513516745136950e-01
5.018460025995003626e+00 6.568220575450184340e-01
5.068896810175857581e+00 7.259821144523854741e-01
5.119333594356712425e+00 7.483024350483364895e-01
5.169770378537567268e+00 7.544553197641120645e-01
5.220207162718420335e+00 7.343213544107999313e-01
5.270643946899275178e+00 7.681928795228446516e-01
5.321080731080130022e+00 1.033063413711015732e+00
5.371517515260983977e+00 1.001992887848956126e+00
5.421954299441837932e+00 1.027128368095864275e+00
5.472391083622692776e+00 1.050231747494038137e+00
5.522827867803546731e+00 1.120814821136933315e+00
5.573264651984400686e+00 1.387927739302731611e+00
5.623701436165255529e+00 2.125452425222413844e+00
5.674138220346110373e+00 5.176564382668109587e+00
5.724575004526963440e+00 8.337937423715468199e+00
5.775011788707818283e+00 3.916339079696068204e+00
5.825448572888673127e+00 1.609078574209722445e+00
5.875885357069527082e+00 1.400183365129821222e+00
5.926322141250381037e+00 1.204176669508078668e+00
5.976758925431235880e+00 1.179500318065904940e+00
6.027195709612089836e+00 1.096000181829039022e+00
6.077632493792943791e+00 9.245993458418981792e-01
6.128069277973798634e+00 1.011078569844355624e+00
6.178506062154653478e+00 1.012719381746052028e+00
6.228942846335506545e+00 1.042543923906606107e+00
6.279379630516361388e+00 1.134909478218920409e+00
6.329816414697216231e+00 1.120999300552706357e+00
6.380253198878070187e+00 1.130185926084493087e+00
6.430689983058924142e+00 1.279062542693049975e+00
6.481126767239778985e+00 1.511965076319461865e+00
6.531563551420632940e+00 2.115531903228415445e+00
6.582000335601486896e+00 4.491096936909553250e+00
6.632437119782341739e+00 4.297708263276794227e+00
6.682873903963196582e+00 1.887956797021171029e+00
6.733310688144049649e+00 1.150259396114488464e+00
6.783747472324904493e+00 1.108702177696540669e+00
6.834184256505759336e+00 1.005738075869054615e+00
6.884621040686613291e+00 1.058826057637364260e+00
6.935057824867467247e+00 9.986287786174314896e-01
6.985494609048322090e+00 8.822134552006150043e-01
7.035931393229176045e+00 7.550607046956063773e-01
7.086368177410030000e+00 7.757490102011356248e-01
7.136804961590884844e+00 7.230206953485265320e-01
7.187241745771739687e+00 7.589620522811115766e-01
7.237678529952592754e+00 8.286829839813255605e-01
7.288115314133447598e+00 8.316436536807096935e-01
7.338552098314302441e+00 6.904801190135060329e-01
7.388988882495156396e+00 6.776926701745554782e-01
7.439425666676010351e+00 6.954175017225345812e-01
7.489862450856865195e+00 7.427319229608190243e-01
7.540299235037719150e+00 7.336456002674375254e-01
7.590736019218573105e+00 7.225096428114883285e-01
7.641172803399427949e+00 7.640881026597381442e-01
7.691609587580282792e+00 7.543682269740489277e-01
7.742046371761135859e+00 7.161432816330833839e-01
7.792483155941990702e+00 7.758425841654125188e-01
7.842919940122845546e+00 7.934784856052756741e-01
7.893356724303699501e+00 7.888465959330529520e-01
7.943793508484553456e+00 8.374611384544323744e-01
7.994230292665408300e+00 8.272921238695850610e-01
