# q S(q)
2.041920047688914330e+00 5.089336325904071368e-01
2.094956932044470310e+00 5.199601144776397899e-01
2.147993816400026290e+00 5.404981906738286490e-01
2.201030700755582714e+00 5.367079665455576354e-01
2.254067585111139138e+00 5.357821751519217246e-01
2.307104469466695118e+00 6.360224360302855207e-01
2.360141353822251098e+00 7.058178500801590705e-01
2.413178238177807522e+00 6.287340962991891935e-01
2.466215122533363946e+00 6.164211343799085308e-01
2.519252006888919926e+00 6.364757783601197039e-01
2.572288891244475906e+00 6.420190914780919966e-01
2.625325775600032330e+00 6.425341232984065343e-01
2.678362659955588754e+00 6.692778771107569247e-01
2.731399544311144734e+00 6.930724702701632767e-01
2.784436428666700714e+00 7.065816273029249528e-01
2.837473313022257138e+00 7.302272207759830103e-01
2.890510197377813562e+00 7.597257981134110105e-01
2.943547081733369541e+00 7.921591157587581922e-01
2.996583966088925521e+00 8.426152667423837395e-01
3.049620850444481945e+00 9.776124981951174187e-01
3.102657734800038369e+00 1.035699529615307535e+00
3.155694619155594349e+00 1.151478449917121116e+00
3.208731503511150329e+00 1.434121347743513741e+00
3.261768387866706753e+00 2.081024262281498949e+00
3.314805272222263177e+00 3.448242437458955756e+00
3.367842156577819157e+00 2.008813520912114736e+00
3.420879040933375581e+00 1.502173811527529157e+00
3.473915925288931561e+00 1.244793177760592728e+00
3.526952809644487985e+00 1.234549420466669378e+00
3.579989694000044409e+00 1.222902323746756670e+00
3.633026578355600389e+00 1.386989256480014365e+00
3.686063462711156369e+00 1.891745192780494245e+00
3.739100347066712793e+00 1.726488491502560452e+00
3.792137231422269217e+00 1.148312734390090295e+00
3.845174115777825197e+00 9.853713336088982810e-01
3.898211000133381177e+00 9.174112151499721479e-01
3.951247884488937601e+00 8.860437191477202878e-01
4.004284768844494025e+00 8.573559461309374630e-01
4.057321653200050449e+00 8.444302665511388417e-01
4.110358537555605984e+00 8.215459056134480909e-01
4.163395421911162408e+00 7.904684635084150424e-01
4.216432306266718832e+00 7.927590368015037248e-01
4.269469190622274368e+00 7.798910947987255371e-01
4.322506074977830792e+00 7.914002368755767014e-01
4.375542959333387216e+00 8.031681545374558251e-01
4.428579843688943640e+00 7.983204563299396428e-01
4.481616728044500064e+00 7.775603509745278030e-01
4.534653612400055600e+00 8.434485382452234781e-01
4.587690496755612024e+00 9.280504878317070716e-01
4.640727381111168448e+00 1.171294210537364933e+00
4.693764265466723984e+00 1.327583993231835846e+00
4.746801149822280408e+00 9.449544111971175386e-01
4.799838034177836832e+00 8.912475460822527618e-01
4.852874918533393256e+00 8.949727438091104048e-01
4.905911802888949680e+00 9.013474438509538889e-01
4.958948687244505216e+00 9.390838490236242952e-01
5.011985571600061640e+00 9.049953693716720204e-01
5.065022455955618064e+00 8.392037198453240476e-01
5.118059340311174488e+00 8.790291476643543600e-01
5.171096224666730024e+00 8.889151518806323038e-01
5.224133109022286447e+00 8.923575441395773522e-01
5.277169993377842871e+00 8.943659531301696441e-01
5.330206877733399295e+00 8.867924083374129074e-01
5.383243762088955719e+00 8.709115421102343602e-01
5.436280646444511255e+00 8.679262225875712389e-01
5.489317530800067679e+00 8.878799364627480983e-01
5.542354415155624103e+00 9.080110034786808004e-01
5.595391299511179639e+00 9.095335896671459253e-01
5.648428183866736063e+00 9.056224376121663200e-01
5.701465068222292487e+00 9.216975019387669832e-01
5.754501952577848911e+00 9.160347922926271869e-01
5.807538836933405335e+00 9.459510002625880487e-01
5.860575721288960871e+00 9.695707223873056835e-01
5.913612605644517295e+00 9.772412684961560014e-01
5.966649490000073719e+00 1.027693270163652972e+00
6.019686374355629255e+00 1.000192865739899961e+00
6.072723258711185679e+00 9.674926374770440596e-01
6.125760143066742103e+00 9.857651911379071707e-01
6.178797027422298527e+00 9.704005786886231721e-01
6.231833911777854951e+00 9.706968253860005502e-01
6.284870796133410487e+00 9.658742476501277485e-01
6.337907680488966911e+00 1.000739286010348339e+00
6.390944564844523335e+00 1.025057046282335849e+00
6.443981449200078870e+00 1.059977359483689208e+00
6.497018333555635294e+00 1.081297029757241068e+00
6.550055217911191718e+00 1.151856750855066114e+00
6.603092102266748142e+00 1.168785899609164680e+00
6.656128986622304566e+00 1.186169134933056535e+00
6.709165870977860102e+00 1.147112469366570853e+00
6.762202755333416526e+00 1.148425800337203206e+00
6.815239639688972950e+00 1.162275977352795087e+00
6.868276524044529374e+00 1.128142396607657361e+00
6.921313408400084910e+00 1.076145391319668132e+00
6.974350292755641334e+00 1.065862245551759013e+00
7.027387177111197758e+00 1.041262912174060862e+00
7.080424061466754182e+00 9.999004682458544346e-01
7.133460945822310606e+00 1.008501283099837442e+00
7.186497830177866142e+00 1.032276807578932809e+00
7.239534714533422566e+00 1.026428955820195554e+00
7.292571598888978990e+00 1.027087642197818784e+00
7.345608483244534526e+00 1.043682437127045670e+00
7.398645367600090950e+00 1.058775830854949085e+00
7.451682251955647374e+00 1.037829070223122097e+00
7.504719136311203798e+00 1.006523371181973214e+00
7.557756020666760222e+00 9.864222262003629060e-01
7.610792905022315757e+00 9.715657760581469793e-01
7.663829789377872181e+00 9.622767983768724109e-01
7.716866673733428605e+00 9.389985569958853029e-01
7.769903558088984141e+00 9.370528794646684201e-01
7.822940442444540565e+00 9.444043235193679831e-01
7.875977326800096989e+00 9.410326468442881120e-01
7.929014211155653413e+00 9.534401481550119906e-01
7.982051095511209837e+00 9.537756153345607890e-01
