# q S(q)
2.041920047688914330e+00 8.101973987602686389e-01
2.094956932044470310e+00 8.447149861044227492e-01
2.147993816400026290e+00 8.750365113998849198e-01
2.201030700755582714e+00 9.623378151692926208e-01
2.254067585111139138e+00 1.058767905167091961e+00
2.307104469466695118e+00 1.138085799219509031e+00
2.360141353822251098e+00 1.178032869532298132e+00
2.413178238177807522e+00 1.170573789028325651e+00
2.466215122533363946e+00 1.158737805074189664e+00
2.519252006888919926e+00 1.158601144533158100e+00
2.572288891244475906e+00 1.167947263119954560e+00
2.625325775600032330e+00 1.205578454405735744e+00
2.678362659955588754e+00 1.216991243872654449e+00
2.731399544311144734e+00 1.238987327072274214e+00
2.784436428666700714e+00 1.234471506378395977e+00
2.837473313022257138e+00 1.210586760114502392e+00
2.890510197377813562e+00 1.255037843413234766e+00
2.943547081733369541e+00 1.251510181154005030e+00
2.996583966088925521e+00 1.239191862016506995e+00
3.049620850444481945e+00 1.248115107869551155e+00
3.102657734800038369e+00 1.240184866125592311e+00
3.155694619155594349e+00 1.270808212005762439e+00
3.208731503511150329e+00 1.263004537180059783e+00
3.261768387866706753e+00 1.236104055372177601e+00
3.314805272222263177e+00 1.215718059451170063e+00
3.367842156577819157e+00 1.241058687381432435e+00
3.420879040933375581e+00 1.165365045863839599e+00
3.473915925288931561e+00 1.158633560935829809e+00
3.526952809644487985e+00 1.140363772032812140e+00
3.579989694000044409e+00 1.072288415727925992e+00
3.633026578355600389e+00 1.025624924015561268e+00
3.686063462711156369e+00 9.909866165144782801e-01
3.739100347066712793e+00 9.693993497831808748e-01
3.792137231422269217e+00 9.593172935194080875e-01
3.845174115777825197e+00 8.996560129967615671e-01
3.898211000133381177e+00 8.767697976678612282e-01
3.951247884488937601e+00 8.595970036877216280e-01
4.004284768844494025e+00 8.396220345440510435e-01
4.057321653200050449e+00 8.356190928917617278e-01
4.110358537555605984e+00 8.205843125328958765e-01
4.163395421911162408e+00 8.221575885525017613e-01
4.216432306266718832e+00 8.276681785405129999e-01
4.269469190622274368e+00 8.218906061160952126e-01
4.322506074977830792e+00 8.061042559264548490e-01
4.375542959333387216e+00 8.301126128054029385e-01
4.428579843688943640e+00 8.265996212874028304e-01
4.481616728044500064e+00 8.376112441367199457e-01
4.534653612400055600e+00 8.391058786247391765e-01
4.587690496755612024e+00 8.508293865830428571e-01
4.640727381111168448e+00 8.628294273556940119e-01
4.693764265466723984e+00 8.888790312353309631e-01
4.746801149822280408e+00 9.184421667118186638e-01
4.799838034177836832e+00 9.281453765678853163e-01
4.852874918533393256e+00 9.465531745818787090e-01
4.905911802888949680e+00 9.905222962635433781e-01
4.958948687244505216e+00 1.017881978890316619e+00
5.011985571600061640e+00 1.015207500819244268e+00
5.065022455955618064e+00 1.041381108920061971e+00
5.118059340311174488e+00 1.053206908267489750e+00
5.171096224666730024e+00 1.063392563082271147e+00
5.224133109022286447e+00 1.082774448218847274e+00
5.277169993377842871e+00 1.066494681067821082e+00
5.330206877733399295e+00 1.068073456232407459e+00
5.383243762088955719e+00 1.063373579952767711e+00
5.436280646444511255e+00 1.061522098201062692e+00
5.489317530800067679e+00 1.071948970219369190e+00
5.542354415155624103e+00 1.096502893172568882e+00
5.595391299511179639e+00 1.099366195238082877e+00
5.648428183866736063e+00 1.103175544807508013e+00
5.701465068222292487e+00 1.086970368073826965e+00
5.754501952577848911e+00 1.084933825725090673e+00
5.807538836933405335e+00 1.107740226620028690e+00
5.860575721288960871e+00 1.079388107303224542e+00
5.913612605644517295e+00 1.077904941071400780e+00
5.966649490000073719e+00 1.062903858392015399e+00
6.019686374355629255e+00 1.039460846075615841e+00
6.072723258711185679e+00 1.025433156243961141e+00
6.125760143066742103e+00 1.033187044955615086e+00
6.178797027422298527e+00 1.011244713058613298e+00
6.231833911777854951e+00 9.847747965244476598e-01
6.284870796133410487e+00 9.941779590662345178e-01
6.337907680488966911e+00 1.034379119961099658e+00
6.390944564844523335e+00 9.957195025790026577e-01
6.443981449200078870e+00 9.681772033989695103e-01
6.497018333555635294e+00 9.924251627808406973e-01
6.550055217911191718e+00 9.818893153650853911e-01
6.603092102266748142e+00 9.635642132518100755e-01
6.656128986622304566e+00 9.651314189629977003e-01
6.709165870977860102e+00 9.722870998221332384e-01
6.762202755333416526e+00 9.503879405902400102e-01
6.815239639688972950e+00 9.508790764947838703e-01
6.868276524044529374e+00 9.372999129028554144e-01
6.921313408400084910e+00 9.468892480328935379e-01
6.974350292755641334e+00 9.489470428981698902e-01
7.027387177111197758e+00 9.661506851768882909e-01
7.080424061466754182e+00 9.730762761376825498e-01
7.133460945822310606e+00 9.611270657278024876e-01
7.186497830177866142e+00 9.757235575942246886e-01
7.239534714533422566e+00 9.772760885293193533e-01
7.292571598888978990e+00 9.620491399480822770e-01
7.345608483244534526e+00 9.485612006436259236e-01
7.398645367600090950e+00 9.553555170011549524e-01
7.451682251955647374e+00 9.672942401898056985e-01
7.504719136311203798e+00 9.821317165391848514e-01
7.557756020666760222e+00 9.775282321253775386e-01
7.610792905022315757e+00 9.837791915054522329e-01
7.663829789377872181e+00 9.808382503512181882e-01
7.716866673733428605e+00 9.984281277317816894e-01
7.769903558088984141e+00 1.019424687353017722e+00
7.822940442444540565e+00 9.994319344914930348e-01
7.875977326800096989e+00 1.008568459678438778e+00
7.929014211155653413e+00 1.026837505611964296e+00
7.982051095511209837e+00 1.018114676007763064e+00
