Relative_x,Smoothed_lq6,Std_lq6
-1.329999999999990479e+01,2.255931835510550376e-01,1.246184450849543851e-01
-1.319999999999990337e+01,2.256274927965553345e-01,1.253426654922592809e-01
-1.309999999999990195e+01,2.256616102047803718e-01,1.257290363606205219e-01
-1.299999999999990052e+01,2.256947920165095767e-01,1.248044241820801953e-01
-1.289999999999989910e+01,2.257262595377384218e-01,1.256742550977306416e-01
-1.279999999999989768e+01,2.257552079504392684e-01,1.268596932632065910e-01
-1.269999999999989626e+01,2.257808257147861930e-01,1.258133969938047270e-01
-1.259999999999989484e+01,2.258023252304699469e-01,1.257401756449632035e-01
-1.249999999999989342e+01,2.258189832016652965e-01,1.250981237129957235e-01
-1.239999999999989200e+01,2.258301870925321919e-01,1.252294342064065313e-01
-1.229999999999989058e+01,2.258354825107160013e-01,1.267757923342347492e-01
-1.219999999999988916e+01,2.258346155735284910e-01,1.241876792685805836e-01
-1.209999999999988773e+01,2.258275644295084372e-01,1.244048302852295146e-01
-1.199999999999988631e+01,2.258145551186126754e-01,1.240718006869451356e-01
-1.189999999999988489e+01,2.257960587096518035e-01,1.266249731925379873e-01
-1.179999999999988347e+01,2.257727688922680775e-01,1.253310155378194457e-01
-1.169999999999988205e+01,2.257455615889577272e-01,1.255731781460555918e-01
-1.159999999999988063e+01,2.257154403365536910e-01,1.238535678815196467e-01
-1.149999999999987921e+01,2.256834728466801110e-01,1.245583251903453620e-01
-1.139999999999987779e+01,2.256507250548976107e-01,1.242715111114235521e-01
-1.129999999999987637e+01,2.256181989921286490e-01,1.245526944937565272e-01
-1.119999999999987494e+01,2.255867799814173791e-01,1.265657332170320448e-01
-1.109999999999987352e+01,2.255571971351401361e-01,1.251622506403359814e-01
-1.099999999999987210e+01,2.255299991690914718e-01,1.250421295199781735e-01
-1.089999999999987068e+01,2.255055454920459612e-01,1.267326206843438774e-01
-1.079999999999986926e+01,2.254840107114402248e-01,1.257047489324467915e-01
-1.069999999999986784e+01,2.254653994034378772e-01,1.243386664062137853e-01
-1.059999999999986642e+01,2.254495674098623836e-01,1.263584113949163257e-01
-1.049999999999986500e+01,2.254362460887385233e-01,1.252957176184704979e-01
-1.039999999999986358e+01,2.254250667601293279e-01,1.263667952253225701e-01
-1.029999999999986215e+01,2.254155838344066576e-01,1.238378695560599513e-01
-1.019999999999986073e+01,2.254072964910246446e-01,1.270498765810219588e-01
-1.009999999999985931e+01,2.253996699818540395e-01,1.256395416854895197e-01
-9.999999999999857891e+00,2.253921583985009636e-01,1.251496288351756914e-01
-9.899999999999856470e+00,2.253842308968052599e-01,1.247889967930982252e-01
-9.799999999999855049e+00,2.253754028675686860e-01,1.264461125872803626e-01
-9.699999999999853628e+00,2.253652724649180261e-01,1.255900158268175304e-01
-9.599999999999852207e+00,2.253535614503203721e-01,1.255199068518979000e-01
-9.499999999999850786e+00,2.253401577547708423e-01,1.253824928560152707e-01
-9.399999999999849365e+00,2.253251558036039048e-01,1.245182355144745234e-01
-9.299999999999847944e+00,2.253088897586310313e-01,1.266904952140767704e-01
-9.199999999999846523e+00,2.252919546050406452e-01,1.252801972816505460e-01
-9.099999999999845102e+00,2.252752105294749119e-01,1.270034672912876972e-01
-8.999999999999843681e+00,2.252597672635220927e-01,1.252867139508272165e-01
-8.899999999999842260e+00,2.252469468588685630e-01,1.247390902592915712e-01
-8.799999999999840838e+00,2.252382254986427523e-01,1.258058495001886656e-01
-8.699999999999839417e+00,2.252351571884358972e-01,1.251365734401968521e-01
-8.599999999999837996e+00,2.252392842788795702e-01,1.249477846075413706e-01
-8.499999999999836575e+00,2.252520415603417869e-01,1.250763601513671663e-01
-8.399999999999835154e+00,2.252746619989826893e-01,1.241320554784569874e-01
-8.299999999999833733e+00,2.253080929480176797e-01,1.253709895635507776e-01
-8.199999999999832312e+00,2.253529317806303445e-01,1.254587097413792096e-01
-8.099999999999830891e+00,2.254093892648188491e-01,1.262079621383190853e-01
-7.999999999999829470e+00,2.254772875556535217e-01,1.238434507452324529e-01
-7.899999999999828049e+00,2.255560973733466423e-01,1.231727074744089906e-01
-7.799999999999826628e+00,2.256450158070009426e-01,1.252584835955863618e-01
-7.699999999999825206e+00,2.257430824068285269e-01,1.260117511234598586e-01
-7.599999999999823785e+00,2.258493271290595295e-01,1.246233595897244112e-01
-7.499999999999822364e+00,2.259629397353365154e-01,1.243417179238019005e-01
-7.399999999999820943e+00,2.260834469344500663e-01,1.236380901068920568e-01
-7.299999999999819522e+00,2.262108813468522717e-01,1.272469685279997154e-01
-7.199999999999818101e+00,2.263459255692964744e-01,1.252397802305675600e-01
-7.099999999999816680e+00,2.264900152985120652e-01,1.239949741150921936e-01
-6.999999999999815259e+00,2.266453875212645352e-01,1.253423470708440457e-01
-6.899999999999813838e+00,2.268150629743018454e-01,1.263987360244919200e-01
-6.799999999999812417e+00,2.270027562348941874e-01,1.269080088438311049e-01
-6.699999999999810996e+00,2.272127118786025635e-01,1.246016968676012804e-01
-6.599999999999809575e+00,2.274494712610134195e-01,1.247519488607398835e-01
-6.499999999999808153e+00,2.277175818336087398e-01,1.268946779599010588e-01
-6.399999999999806732e+00,2.280212695145089341e-01,1.249184556351867481e-01
-6.299999999999805311e+00,2.283641040666517796e-01,1.258092031334235583e-01
-6.199999999999803890e+00,2.287486965455154952e-01,1.278562548606163585e-01
-6.099999999999802469e+00,2.291764747594365326e-01,1.252058153601274815e-01
-5.999999999999801048e+00,2.296475849322661134e-01,1.258043292525868051e-01
-5.899999999999799627e+00,2.301609630827363973e-01,1.265683377377308239e-01
-5.799999999999798206e+00,2.307146067083954699e-01,1.268661652886423907e-01
-5.699999999999796785e+00,2.313060565724750495e-01,1.276070656330141051e-01
-5.599999999999795364e+00,2.319330721342214019e-01,1.252139037785809650e-01
-5.499999999999793943e+00,2.325944563895220307e-01,1.270398903828773851e-01
-5.399999999999792522e+00,2.332909609756010083e-01,1.258884003590424461e-01
-5.299999999999791100e+00,2.340261837601218253e-01,1.292662079816699894e-01
-5.199999999999789679e+00,2.348073602693773465e-01,1.294876373984427120e-01
-5.099999999999788258e+00,2.356459467461048118e-01,1.287199819907828280e-01
-4.999999999999786837e+00,2.365578949911515683e-01,1.326628038641710639e-01
-4.899999999999785416e+00,2.375635268705503511e-01,1.334021904215995091e-01
-4.799999999999783995e+00,2.386869313140946858e-01,1.343702981604036062e-01
-4.699999999999782574e+00,2.399548336718124730e-01,1.359516960554060516e-01
-4.599999999999781153e+00,2.413949332059536212e-01,1.350880137320731589e-01
-4.499999999999779732e+00,2.430337747667929704e-01,1.349620713803331706e-01
-4.399999999999778311e+00,2.448943147225166317e-01,1.347194668286683383e-01
-4.299999999999776890e+00,2.469934474063038010e-01,1.312602327490651477e-01
-4.199999999999775468e+00,2.493398519867612295e-01,1.332675849076672969e-01
-4.099999999999774047e+00,2.519325666049998524e-01,1.301781806230234984e-01
-3.999999999999772626e+00,2.547606643206973831e-01,1.317827721045883582e-01
-3.899999999999771205e+00,2.578042787121174739e-01,1.310173492230459202e-01
-3.799999999999769784e+00,2.610370210459567741e-01,1.355435864864311946e-01
-3.699999999999768363e+00,2.644295923348583544e-01,1.367742302023338963e-01
-3.599999999999766942e+00,2.679541852271765667e-01,1.389717383194120082e-01
-3.499999999999765521e+00,2.715891459840767963e-01,1.450341931575947485e-01
-3.399999999999764100e+00,2.753233467635284870e-01,1.540689634544663844e-01
-3.299999999999762679e+00,2.791597841191340024e-01,1.575994685934506701e-01
-3.199999999999761258e+00,2.831180241871895653e-01,1.659918822374702452e-01
-3.099999999999759837e+00,2.872352079346693343e-01,1.700427603684521727e-01
-2.999999999999758415e+00,2.915653811896195546e-01,1.714664938331733335e-01
-2.899999999999756994e+00,2.961769299162908542e-01,1.743590600489371423e-01
-2.799999999999755573e+00,3.011479255720106440e-01,1.766385044757350919e-01
-2.699999999999754152e+00,3.065592904045293388e-01,1.750879849257820364e-01
-2.599999999999752731e+00,3.124859534312905973e-01,1.752569314343426221e-01
-2.499999999999751310e+00,3.189866230138693748e-01,1.744580700229584891e-01
-2.399999999999749889e+00,3.260934033109666452e-01,1.697335958768120545e-01
-2.299999999999748468e+00,3.338030583853897615e-01,1.665843491316227332e-01
-2.199999999999747047e+00,3.420720028788707401e-01,1.655000363580239053e-01
-2.099999999999745626e+00,3.508167955711185004e-01,1.696206452148121824e-01
-1.999999999999744205e+00,3.599209289689866975e-01,1.691480927837365478e-01
-1.899999999999742784e+00,3.692472555025302916e-01,1.765903254143328105e-01
-1.799999999999741362e+00,3.786539696775003128e-01,1.866887380891481540e-01
-1.699999999999739941e+00,3.880112351231209677e-01,1.915080818954574549e-01
-1.599999999999738520e+00,3.972156151421071812e-01,1.940179481601317923e-01
-1.499999999999737099e+00,4.062003254329387136e-01,1.971109487795640880e-01
-1.399999999999735678e+00,4.149405396716417393e-01,2.004537721784115101e-01
-1.299999999999734257e+00,4.234540401277919197e-01,2.011873553440175211e-01
-1.199999999999732836e+00,4.317980931388753496e-01,2.034867004596060958e-01
-1.099999999999731415e+00,4.400634875355073916e-01,2.056290177207711067e-01
-9.999999999997299938e-01,4.483663573912952671e-01,2.048254297971781324e-01
-8.999999999997285727e-01,4.568379709183250093e-01,2.078750305527247155e-01
-7.999999999997271516e-01,4.656123663859519368e-01,2.114366870695963685e-01
-6.999999999997257305e-01,4.748117752954432724e-01,2.122368487058651498e-01
-5.999999999997243094e-01,4.845303314775208370e-01,2.158328274836402716e-01
-4.999999999997228883e-01,4.948176023548356839e-01,2.194342867167747568e-01
-3.999999999997214672e-01,5.056647150936177670e-01,2.224230734610988802e-01
-2.999999999997200462e-01,5.169967048731255455e-01,2.210789989502592034e-01
-1.999999999997186251e-01,5.286744639571648863e-01,2.212440919108601411e-01
-9.999999999971720399e-02,5.405078765504924831e-01,2.258657885562441181e-01
2.842170943040400743e-13,5.522787013927286104e-01,2.183683731427493724e-01
1.000000000002856382e-01,5.637686885502797285e-01,2.154282814407947055e-01
2.000000000002870593e-01,5.747867618753541574e-01,2.071445419728336623e-01
3.000000000002884804e-01,5.851896909875420327e-01,2.009346274559559165e-01
4.000000000002899014e-01,5.948931339839879096e-01,1.881063196595721965e-01
5.000000000002913225e-01,6.038729675478623493e-01,1.831827826260646330e-01
6.000000000002927436e-01,6.121591182394647834e-01,1.817130096909665704e-01
7.000000000002941647e-01,6.198250263824274242e-01,1.726717680960347390e-01
8.000000000002955858e-01,6.269755482953288661e-01,1.713513376268944455e-01
9.000000000002970069e-01,6.337350945890700693e-01,1.683244355183118879e-01
1.000000000000298428e+00,6.402366900641340841e-01,1.678316395501289193e-01
1.100000000000299849e+00,6.466118091324886130e-01,1.667664104479169851e-01
1.200000000000301270e+00,6.529804708515983824e-01,1.675387476917135077e-01
1.300000000000302691e+00,6.594412179238777760e-01,1.722886807267064446e-01
1.400000000000304112e+00,6.660612107686276762e-01,1.715764028479809522e-01
1.500000000000305533e+00,6.728675751139804317e-01,1.701743090936005121e-01
1.600000000000306954e+00,6.798420001748166630e-01,1.800651778243610446e-01
1.700000000000308376e+00,6.869208806027407022e-01,1.810059276343573553e-01
1.800000000000309797e+00,6.940025621104390918e-01,1.762553344326711346e-01
1.900000000000311218e+00,7.009614405447228691e-01,1.649674620921059154e-01
2.000000000000312639e+00,7.076664077693387567e-01,1.547607603081704863e-01
2.100000000000314060e+00,7.139995362049121885e-01,1.487803353742448986e-01
2.200000000000315481e+00,7.198708355509215728e-01,1.365603236465664505e-01
2.300000000000316902e+00,7.252264316885776996e-01,1.314253397636831744e-01
2.400000000000318323e+00,7.300497684039806146e-01,1.296689644283573750e-01
2.500000000000319744e+00,7.343573268185284997e-01,1.218976540757941429e-01
2.600000000000321165e+00,7.381912383560612634e-01,1.163658324511838010e-01
2.700000000000322586e+00,7.416110360626585463e-01,1.126743559045969012e-01
2.800000000000324007e+00,7.446860653543290187e-01,1.121765674364494647e-01
2.900000000000325429e+00,7.474892290020499486e-01,1.086505006693881115e-01
3.000000000000326850e+00,7.500920758102580521e-01,1.102368324443084718e-01
3.100000000000328271e+00,7.525608702703636688e-01,1.072926584820122348e-01
3.200000000000329692e+00,7.549531962821631748e-01,1.085131847363279278e-01
3.300000000000331113e+00,7.573148020167855821e-01,1.155337424798911772e-01
3.400000000000332534e+00,7.596767167756079964e-01,1.109655829283885120e-01
3.500000000000333955e+00,7.620530603523970603e-01,1.175489197937524405e-01
3.600000000000335376e+00,7.644402590028844813e-01,1.158004363555360516e-01
3.700000000000336797e+00,7.668183857734933717e-01,1.136860255154299171e-01
3.800000000000338218e+00,7.691549357169507051e-01,1.145728396037076074e-01
3.900000000000339639e+00,7.714106146512809126e-01,1.104681636159253327e-01
4.000000000000341061e+00,7.735459883523051472e-01,1.056033502668819873e-01
4.100000000000342482e+00,7.755275040127123098e-01,1.038365195750293873e-01
4.200000000000343903e+00,7.773316517687971494e-01,1.009563830047962296e-01
4.300000000000345324e+00,7.789467292861452785e-01,9.622102894317155486e-02
4.400000000000346745e+00,7.803724318311010544e-01,9.473827955341254659e-02
4.500000000000348166e+00,7.816179829307071669e-01,9.010126466532782097e-02
4.600000000000349587e+00,7.826996354336578365e-01,8.824391391728553247e-02
4.700000000000351008e+00,7.836382015906366849e-01,8.790883357109383067e-02
4.800000000000352429e+00,7.844569823001473763e-01,8.805469560369981463e-02
4.900000000000353850e+00,7.851801953749726337e-01,8.802598809158920790e-02
5.000000000000355271e+00,7.858318155174466302e-01,8.980216034687384108e-02
5.100000000000356692e+00,7.864346459322122396e-01,9.081194111856320805e-02
5.200000000000358114e+00,7.870094323911606127e-01,9.254592186101907869e-02
5.300000000000359535e+00,7.875738926228504910e-01,9.580942068679161594e-02
5.400000000000360956e+00,7.881416541604621129e-01,9.964393549100128422e-02
5.500000000000362377e+00,7.887212455238322706e-01,1.047859685810380026e-01
5.600000000000363798e+00,7.893154150210143216e-01,9.774963877631138998e-02
5.700000000000365219e+00,7.899210850384588145e-01,1.026988637986155639e-01
5.800000000000366640e+00,7.905301343969989292e-01,1.001646927922879571e-01
5.900000000000368061e+00,7.911309575011062911e-01,9.611854785082589447e-02
6.000000000000369482e+00,7.917104847555543889e-01,9.541678209632903362e-02
6.100000000000370903e+00,7.922562019095652497e-01,9.073542555177346869e-02
6.200000000000372324e+00,7.927577493195133718e-01,8.962350284915471255e-02
6.300000000000373745e+00,7.932078751618238943e-01,8.624719104250387625e-02
6.400000000000375167e+00,7.936027458729297823e-01,8.704920928220206966e-02
6.500000000000376588e+00,7.939417793499327081e-01,8.446363895098064900e-02
6.600000000000378009e+00,7.942272219020616308e-01,8.376184971419999015e-02
6.700000000000379430e+00,7.944636579453201453e-01,8.208461874501320199e-02
6.800000000000380851e+00,7.946575653269493111e-01,8.329529846123101544e-02
6.900000000000382272e+00,7.948169462716895284e-01,8.538712088938738010e-02
7.000000000000383693e+00,7.949509954354466723e-01,8.311088096494120836e-02
7.100000000000385114e+00,7.950697222510609841e-01,8.822091021395835064e-02
7.200000000000386535e+00,7.951834318677357683e-01,8.986798781187119167e-02
7.300000000000387956e+00,7.953019963607028675e-01,9.211752234545786400e-02
7.400000000000389377e+00,7.954339212620060717e-01,9.502831961023903984e-02
7.500000000000390799e+00,7.955853216107870995e-01,9.702436810371292686e-02
7.600000000000392220e+00,7.957590286281108760e-01,9.824872319432101375e-02
7.700000000000393641e+00,7.959540927584899395e-01,9.329546842092426018e-02
7.800000000000395062e+00,7.961658825022739361e-01,9.438022344077730275e-02
7.900000000000396483e+00,7.963868078903946213e-01,9.058387945903147165e-02
8.000000000000397904e+00,7.966074978400136120e-01,9.130844408705526827e-02
8.100000000000399325e+00,7.968181327533686575e-01,8.847048178346272884e-02
8.200000000000400746e+00,7.970096347264787884e-01,8.340986854692869490e-02
8.300000000000402167e+00,7.971745268618981584e-01,8.596356453380790685e-02
8.400000000000403588e+00,7.973074184534808539e-01,8.301047784014518871e-02
8.500000000000405009e+00,7.974051856076587175e-01,8.058956866318273127e-02
8.600000000000406430e+00,7.974669663575000289e-01,8.081471384717218986e-02
8.700000000000407852e+00,7.974940812058595174e-01,8.206993528188599729e-02
8.800000000000409273e+00,7.974899464537055227e-01,8.248745647125461933e-02
8.900000000000410694e+00,7.974599900119555551e-01,8.356576655854136559e-02
9.000000000000412115e+00,7.974115227285676344e-01,8.484869979144919749e-02
9.100000000000413536e+00,7.973534747933749278e-01,8.669254354844840860e-02
9.200000000000414957e+00,7.972958913423449090e-01,8.992116066478718361e-02
9.300000000000416378e+00,7.972491119399517379e-01,9.380670908154424559e-02
9.400000000000417799e+00,7.972226468532698229e-01,1.014907228006549783e-01
9.500000000000419220e+00,7.972238963627810149e-01,9.749663682396086939e-02
9.600000000000420641e+00,7.972569876141308853e-01,1.003173685885451055e-01
9.700000000000422062e+00,7.973220515341979953e-01,1.014426282675187224e-01
9.800000000000423483e+00,7.974151761796146598e-01,9.453682090949652728e-02
9.900000000000424905e+00,7.975290707563549297e-01,8.998763687175390102e-02
1.000000000000042633e+01,7.976542510185334889e-01,8.952356934326688442e-02
1.010000000000042775e+01,7.977804229150977644e-01,8.870916172326957783e-02
1.020000000000042917e+01,7.978977490534018280e-01,8.359213638107507172e-02
1.030000000000043059e+01,7.979977993103850586e-01,8.400599700483243892e-02
1.040000000000043201e+01,7.980741344772933621e-01,8.233833256589796756e-02
1.050000000000043343e+01,7.981225830050044934e-01,8.118789299549228344e-02
1.060000000000043485e+01,7.981413187720951541e-01,8.171354667086366819e-02
1.070000000000043627e+01,7.981308397521235110e-01,8.373736087251344717e-02
1.080000000000043769e+01,7.980939050690772918e-01,8.189151536733846326e-02
1.090000000000043912e+01,7.980354319094487003e-01,8.392828438032459704e-02
1.100000000000044054e+01,7.979623002516124108e-01,8.604903457724977223e-02
1.110000000000044196e+01,7.978829775141965674e-01,9.134158631158027786e-02
1.120000000000044338e+01,7.978068746366667741e-01,9.337699102543557672e-02
1.130000000000044480e+01,7.977433964910851660e-01,9.643001367430138748e-02
1.140000000000044622e+01,7.977007553271912021e-01,1.016593436431274811e-01
1.150000000000044764e+01,7.976847473195666227e-01,9.555792278370296711e-02
1.160000000000044906e+01,7.976977861919449797e-01,9.977447596696906174e-02
1.170000000000045048e+01,7.977384758218311056e-01,9.756834063901938248e-02
1.180000000000045191e+01,7.978018633555101768e-01,9.308720279374969875e-02
1.190000000000045333e+01,7.978803013714259595e-01,8.948570336365030409e-02
1.200000000000045475e+01,7.979646679143759247e-01,8.755897111795024612e-02
1.210000000000045617e+01,7.980456307086157830e-01,8.727789233947144676e-02
1.220000000000045759e+01,7.981147052182163693e-01,8.410027640483061506e-02
1.230000000000045901e+01,7.981649876150576084e-01,8.188195375546467036e-02
1.240000000000046043e+01,7.981915698329514752e-01,8.145674659922860772e-02
1.250000000000046185e+01,7.981917194163232754e-01,8.175562759894661191e-02
1.260000000000046327e+01,7.981649241050188248e-01,8.248034099866050073e-02
1.270000000000046469e+01,7.981128752173954899e-01,8.333396209552666745e-02
1.280000000000046612e+01,7.980394152937659857e-01,8.316469626015349226e-02
1.290000000000046754e+01,7.979504212611074898e-01,8.671260518006676521e-02
1.300000000000046896e+01,7.978535492625422609e-01,8.967178365927007400e-02
1.310000000000047038e+01,7.977577477034598630e-01,9.344700292267434094e-02
1.320000000000047180e+01,7.976724695788210973e-01,9.318841803463641382e-02
1.330000000000047322e+01,7.976065956553598513e-01,9.619339978428513571e-02
1.340000000000047464e+01,7.975672047998114689e-01,9.594626022877693339e-02
1.350000000000047606e+01,7.975584487521076849e-01,9.481885211734675245e-02
1.360000000000047748e+01,7.975808344014833073e-01,9.518591322034365698e-02
1.370000000000047891e+01,7.976311363262792442e-01,9.982718328966795618e-02
1.380000000000048033e+01,7.977029737552422395e-01,9.064129433308712458e-02
1.390000000000048175e+01,7.977878782450528172e-01,8.871758808037608079e-02
1.400000000000048317e+01,7.978765544149122313e-01,8.902145451610639360e-02
1.410000000000048459e+01,7.979600430305486825e-01,8.498127117003316522e-02
1.420000000000048601e+01,7.980306026333485736e-01,8.243992132587715793e-02
1.430000000000048743e+01,7.980822605876402021e-01,8.129556087899740546e-02
1.440000000000048885e+01,7.981110856935823561e-01,8.011859722977962561e-02
1.450000000000049027e+01,7.981152781320872691e-01,8.114523604513800004e-02
1.460000000000049170e+01,7.980951652989742851e-01,8.355891360916779809e-02
1.470000000000049312e+01,7.980531535408544874e-01,8.282889287853732740e-02
1.480000000000049454e+01,7.979936347535141472e-01,8.453817598957293067e-02
1.490000000000049596e+01,7.979227982956693666e-01,8.621142378954202434e-02
1.500000000000049738e+01,7.978482672292698252e-01,8.935487747537849967e-02
1.510000000000049880e+01,7.977784803251566359e-01,9.219008553306941300e-02
1.520000000000050022e+01,7.977217927472868286e-01,9.617154094753702087e-02
1.530000000000050164e+01,7.976853693617060870e-01,9.377253114714620419e-02
1.540000000000050306e+01,7.976740655746679121e-01,1.014908563888800574e-01
1.550000000000050449e+01,7.976895710807316853e-01,9.412217911288074668e-02
1.560000000000050591e+01,7.977300700598316530e-01,9.449321324321413584e-02
1.570000000000050733e+01,7.977905323377212365e-01,9.190895437119962763e-02
1.580000000000050875e+01,7.978635516123933069e-01,9.029930714721309815e-02
1.590000000000051017e+01,7.979404883962982753e-01,8.712478672870020702e-02
1.600000000000051159e+01,7.980126294871942028e-01,8.702965569241889743e-02
1.610000000000051301e+01,7.980721434677766624e-01,8.324499028091869590e-02
1.620000000000051443e+01,7.981127355808514956e-01,8.084675336011669378e-02
1.630000000000051585e+01,7.981300184734674286e-01,8.059141811967904245e-02
1.640000000000051728e+01,7.981216791944449884e-01,8.042105742979825667e-02
1.650000000000051870e+01,7.980875331250815163e-01,8.059437094030288962e-02
1.660000000000052012e+01,7.980295273031436931e-01,8.441913305817538848e-02
1.670000000000052154e+01,7.979517075762169176e-01,8.535697916453549583e-02
1.680000000000052296e+01,7.978601118497734568e-01,8.811506153355258553e-02
1.690000000000052438e+01,7.977625096305446251e-01,8.691301009777195608e-02
1.700000000000052580e+01,7.976678929618687963e-01,9.212769389445547852e-02
1.710000000000052722e+01,7.975856546039885586e-01,9.186957698239055226e-02
1.720000000000052864e+01,7.975244767615307095e-01,9.174232457233258420e-02
1.730000000000053006e+01,7.974910828740641167e-01,9.345367924395504844e-02
1.740000000000053149e+01,7.974891240233091816e-01,9.306733164527369873e-02
1.750000000000053291e+01,7.975185072582439139e-01,9.668444145202918782e-02
1.760000000000053433e+01,7.975753786389297995e-01,9.300489219929583551e-02
1.770000000000053575e+01,7.976527748300112908e-01,9.392857705242935173e-02
1.780000000000053717e+01,7.977417490444338455e-01,9.052664323673391411e-02
1.790000000000053859e+01,7.978326626977428893e-01,8.797533262772749829e-02
1.800000000000054001e+01,7.979163536843568716e-01,8.660329094427376972e-02
1.810000000000054143e+01,7.979850077964428801e-01,8.311273625143841826e-02
